,Date,Low,High,Close,Open
2558,2015-02-17,841.3327,864.3935,846.9496,856.1306
2557,2015-02-16,853.4222,866.2297,859.803,858.4259
2556,2015-02-13,801.5035,872.2709,867.1478,807.9302
2555,2015-02-12,823.538,840.72,830.8828,826.7513
2554,2015-02-11,827.6694,844.1953,830.8828,839.6048
2553,2015-02-10,829.0466,844.1953,842.8181,830.4237
2552,2015-02-09,823.0789,846.0974,828.1285,831.3418
2551,2015-02-06,833.6371,849.658,837.3095,842.3591
2550,2015-02-05,815.2751,846.4905,842.8181,819.8656
2549,2015-02-04,812.9798,826.2923,825.8332,819.4065
2548,2015-02-03,811.6026,825.8332,820.7837,814.816
2547,2015-02-02,799.6673,816.7899,811.6026,813.4388
2546,2015-01-30,811.6026,824.9151,818.4884,817.1113
2545,2015-01-29,806.094,817.1113,814.816,808.3893
2544,2015-01-28,788.191,812.0617,810.2255,811.1436
2543,2015-01-27,806.094,829.0466,807.0121,826.2923
2542,2015-01-26,823.538,833.1781,829.0466,826.2923
2541,2015-01-23,822.1608,830.4237,828.1285,827.2104
2540,2015-01-22,804.7169,827.6694,825.3742,818.9475
2539,2015-01-21,808.3893,819.8656,818.9475,812.0617
2538,2015-01-20,798.2902,812.5207,810.2255,801.9626
2537,2015-01-19,789.5682,801.9626,798.2902,789.5682
2536,2015-01-16,763.9824,792.7815,790.4863,780.3872
2535,2015-01-15,772.5833,791.8634,783.1415,788.191
2534,2015-01-14,775.7048,787.6011,782.6824,776.2557
2533,2015-01-13,780.2311,797.4113,791.8634,780.3872
2532,2015-01-12,788.191,801.9626,797.3721,791.8634
2531,2015-01-09,785.8958,812.5207,791.4044,809.7664
2530,2015-01-08,794.6177,813.8979,809.7664,796.913
2529,2015-01-07,783.1415,792.7815,789.1091,789.5682
2528,2015-01-06,771.0776,790.4863,784.0596,783.6005
2527,2015-01-05,774.8785,799.2083,783.6005,789.5682
2526,2015-01-02,789.1091,802.8807,793.6996,798.7492
2525,2014-12-31,790.0272,801.1179,798.7492,790.0272
2524,2014-12-30,786.8139,807.0121,789.1091,805.1759
2523,2014-12-29,800.5854,807.9302,806.5531,805.1759
2522,2014-12-24,800.4936,810.6845,803.3397,810.6845
2521,2014-12-23,796.913,804.3267,802.8807,803.3397
2520,2014-12-22,800.1264,810.6845,801.9626,805.635
2519,2014-12-19,791.4044,810.6845,799.2083,801.5035
2518,2014-12-18,772.1242,786.8139,786.8139,773.0423
2517,2014-12-17,750.5488,770.7471,765.2385,756.5165
2516,2014-12-16,746.1649,766.0899,763.8613,747.3355
2515,2014-12-15,740.9087,758.3527,743.204,740.9087
2514,2014-12-12,733.1737,765.4909,742.2859,763.4023
2513,2014-12-11,761.3653,796.6192,763.4023,787.2729
2512,2014-12-10,784.5186,812.0617,785.8958,795.9949
2511,2014-12-09,789.1091,817.1113,790.0272,816.1932
2510,2014-12-08,812.9798,825.8332,819.4065,825.8332
2509,2014-12-05,809.4814,829.9693,826.2923,811.1436
2508,2014-12-04,795.5358,812.9798,808.3893,798.7492
2507,2014-12-03,786.8139,798.7951,796.454,789.1091
2506,2014-12-02,780.8462,789.5682,787.2729,784.9777
2505,2014-12-01,763.8613,789.7334,784.5186,767.9928
2504,2014-11-28,769.829,794.1587,773.5014,794.1587
2503,2014-11-27,787.2729,800.1264,789.5682,799.2083
2502,2014-11-26,794.1587,804.7169,795.9949,796.913
2501,2014-11-25,780.8462,790.9453,790.4863,784.5186
2500,2014-11-24,778.551,788.2553,780.3872,784.9777
2499,2014-11-21,777.1738,789.3194,783.6005,780.3872
2498,2014-11-20,770.7471,780.3872,774.8785,776.7147
2497,2014-11-19,771.2061,778.551,775.3376,778.551
2496,2014-11-18,773.5014,783.6005,775.7966,781.7643
2495,2014-11-17,762.6942,782.6824,779.4691,776.2557
2494,2014-11-14,777.1738,784.5232,780.3872,777.1738
2493,2014-11-13,771.6652,792.7586,776.7147,787.732
2492,2014-11-12,784.0596,803.7988,788.191,801.0445
2491,2014-11-11,797.6087,812.0617,801.9626,799.2083
2490,2014-11-10,796.913,803.3397,799.6673,798.7492
2489,2014-11-07,793.2498,809.7664,795.9949,805.1759
2488,2014-11-06,778.551,807.9256,802.4216,780.8462
2487,2014-11-05,769.3699,784.5186,784.0596,779.01
2486,2014-11-04,757.8936,798.2902,778.551,761.5661
2485,2014-11-03,761.5802,784.5186,766.6156,773.5014
2484,2014-10-31,751.0079,775.8012,773.9604,751.0079
2483,2014-10-30,730.3506,748.7126,748.7126,736.7773
2482,2014-10-29,726.6782,738.1544,736.3182,727.5963
2481,2014-10-28,713.8247,723.3638,721.6286,720.7105
2480,2014-10-27,713.3657,738.5997,715.6609,731.2687
2479,2014-10-24,726.6782,736.5826,729.8915,732.1868
2478,2014-10-23,721.904,737.6954,735.8592,728.5144
2477,2014-10-22,719.8698,740.7488,726.6782,730.7632
2476,2014-10-21,724.8626,742.6366,728.9476,738.4793
2475,2014-10-20,739.841,761.1738,742.5643,757.0888
2474,2014-10-17,714.4231,800.2084,755.2732,793.4
2473,2014-10-16,835.1579,860.1219,853.7674,849.6824
2472,2014-10-15,844.2357,881.0916,846.5052,872.3769
2471,2014-10-14,839.6968,872.3769,869.1997,841.0585
2470,2014-10-13,835.6118,859.2141,850.5902,836.9735
2469,2014-10-10,838.4713,852.315,843.7818,846.9591
2468,2014-10-09,851.9518,882.3625,855.1291,867.838
2467,2014-10-08,843.7818,861.4835,856.4907,848.7746
2466,2014-10-07,852.8596,873.557,853.3135,871.4691
2465,2014-10-06,865.1147,876.008,872.8308,869.6536
2464,2014-10-03,852.8596,868.6691,865.5685,856.4907
2463,2014-10-02,851.498,865.387,851.498,856.4907
2462,2014-10-01,856.0369,881.727,856.9446,876.4619
2461,2014-09-30,870.2436,886.9014,875.5541,879.6391
2460,2014-09-29,873.2847,881.9086,878.2775,875.1002
2459,2014-09-26,866.9302,876.9158,874.6464,872.3769
2458,2014-09-25,868.7458,887.3553,871.923,881.4547
2457,2014-09-24,877.3243,885.9936,882.3625,877.8236
2456,2014-09-23,876.008,911.4115,876.4619,908.6881
2455,2014-09-22,909.5959,918.6737,910.5037,915.0426
2454,2014-09-19,919.5815,936.8293,919.5815,932.2904
2453,2014-09-18,914.9427,926.2627,923.2126,918.6737
2452,2014-09-17,914.1348,926.8437,918.6737,926.8437
2451,2014-09-16,913.227,924.1204,916.8581,918.6737
2450,2014-09-15,914.1348,928.5594,919.5815,927.7515
2449,2014-09-12,923.2126,934.106,930.4748,929.5671
2448,2014-09-11,922.3048,940.4604,927.7515,935.0137
2447,2014-09-10,919.5815,937.7371,933.1982,925.0282
2446,2014-09-09,919.5815,930.4748,925.0282,924.1204
2445,2014-09-08,911.6112,933.1982,921.397,925.0282
2444,2014-09-05,922.7587,932.2904,925.0282,926.8437
2443,2014-09-04,923.4686,933.1982,926.8437,930.4748
2442,2014-09-03,928.6593,940.4604,929.5671,935.9215
2441,2014-09-02,934.106,943.1838,935.9215,939.5526
2440,2014-09-01,925.9359,938.6449,935.0137,929.5671
2439,2014-08-29,920.4893,935.0137,926.8437,927.7515
2438,2014-08-28,925.0282,941.4472,925.9359,935.0137
2437,2014-08-27,925.0282,944.9993,937.7371,930.4748
2436,2014-08-26,925.9359,936.7385,931.3826,935.0137
2435,2014-08-22,924.1204,943.1838,927.7515,942.276
2434,2014-08-21,925.0282,943.093,941.3682,930.4748
2433,2014-08-20,921.397,939.4165,928.6593,936.8293
2432,2014-08-19,935.0137,959.5238,937.7371,957.7083
2431,2014-08-18,954.9849,961.3394,956.8005,957.7083
2430,2014-08-15,944.0915,963.1549,951.3538,949.5382
2429,2014-08-14,940.4604,954.0771,950.446,942.276
2428,2014-08-13,934.106,949.5382,943.1838,946.8149
2427,2014-08-12,938.6449,949.8505,944.0915,946.8149
2426,2014-08-11,946.8149,954.9849,949.5382,953.1694
2425,2014-08-08,937.7371,952.2616,949.5382,938.6449
2424,2014-08-07,931.3826,953.1694,947.7227,941.3682
2423,2014-08-06,931.6913,944.9993,944.0915,935.0137
2422,2014-08-05,929.5671,946.8149,941.3682,943.1838
2421,2014-08-04,940.7691,951.3538,943.1838,946.8149
2420,2014-08-01,932.2904,952.2616,944.0915,943.1838
2419,2014-07-31,929.5671,954.5855,944.0915,944.0915
2418,2014-07-30,944.9993,957.7083,957.7083,953.1694
2417,2014-07-29,948.9391,965.8783,950.446,960.4316
2416,2014-07-28,949.5382,962.2472,956.8005,955.8927
2415,2014-07-25,945.9071,959.5238,955.8927,948.6304
2414,2014-07-24,940.4604,954.9849,949.5382,947.7227
2413,2014-07-23,944.0915,959.1534,946.8149,945.9071
2412,2014-07-22,938.6449,951.3538,947.7227,938.6449
2411,2014-07-21,934.6869,942.5937,936.8293,935.0137
2410,2014-07-18,925.9359,939.5526,936.8293,936.8293
2409,2014-07-17,941.3682,964.9705,944.0915,957.7083
2408,2014-07-16,944.0915,970.4172,963.1549,946.8149
2407,2014-07-15,940.4604,957.3996,944.9993,949.5382
2406,2014-07-14,950.446,965.1974,953.1694,951.3538
2405,2014-07-11,936.8293,949.6208,941.3682,943.1838
2404,2014-07-10,940.3061,956.8005,943.1838,947.7227
2403,2014-07-09,948.6304,964.0627,949.5382,963.1549
2402,2014-07-08,956.8005,969.5094,959.5238,962.2472
2401,2014-07-07,954.9849,965.7784,959.5238,963.1549
2400,2014-07-04,962.2472,968.6016,964.9705,966.7861
2399,2014-07-03,949.7198,971.325,964.9705,952.2616
2398,2014-07-02,948.6304,981.3105,951.3538,975.8639
2397,2014-07-01,961.3394,975.292,971.325,969.5094
2396,2014-06-30,954.9849,975.8639,970.4172,973.1405
2395,2014-06-27,954.9849,975.2121,970.4172,956.8005
2394,2014-06-26,941.3682,955.8927,949.5382,950.446
2393,2014-06-25,926.8437,951.3538,948.6304,931.3826
2392,2014-06-24,935.9215,963.7904,936.8293,960.4316
2391,2014-06-23,954.9849,986.7572,955.8927,986.7572
2390,2014-06-20,971.325,993.1117,984.9417,989.4806
2389,2014-06-19,967.6938,991.5267,991.2961,967.6938
2388,2014-06-18,912.3192,925.0282,916.8581,920.4893
2387,2014-06-17,912.3192,927.7778,917.7659,917.7659
2386,2014-06-16,902.8874,923.2126,912.3192,914.1348
2385,2014-06-13,915.0426,933.1982,925.9359,931.3826
2384,2014-06-12,919.5815,943.1838,932.2904,925.9359
2383,2014-06-11,921.397,967.6938,923.2126,962.2472
2382,2014-06-10,964.9705,980.4028,976.7716,965.8783
2381,2014-06-09,967.6938,981.946,972.2327,976.7716
2380,2014-06-06,969.1554,976.7716,976.7716,974.0483
2379,2014-06-05,960.4316,976.7716,971.325,966.7861
2378,2014-06-04,954.0771,964.0627,964.0627,954.9849
2377,2014-06-03,954.0771,964.9705,958.616,964.0627
2376,2014-06-02,945.2717,964.9705,964.9705,946.8149
2375,2014-05-30,932.2904,945.9071,944.0915,939.5526
2374,2014-05-29,923.7509,940.4604,939.5526,925.9359
2373,2014-05-28,911.4115,923.2126,922.3048,912.3192
2372,2014-05-27,905.9194,912.3192,905.9648,905.9648
2371,2014-05-23,905.5109,916.8581,905.9648,909.5959
2370,2014-05-22,906.8726,914.1348,910.5037,906.8726
2369,2014-05-21,905.5109,920.4893,908.6881,912.3192
2368,2014-05-20,910.5037,930.4748,911.4115,930.4748
2367,2014-05-19,907.3264,928.6593,926.8437,913.227
2366,2014-05-16,904.1492,937.7371,910.5037,933.1982
2365,2014-05-15,920.4893,933.1982,928.6593,925.9359
2364,2014-05-14,926.8437,940.4604,935.0137,939.5526
2363,2014-05-13,915.0426,935.2234,933.1982,917.7659
2362,2014-05-12,907.7803,915.1833,911.4115,908.6881
2361,2014-05-09,897.7948,915.9504,908.6881,903.2414
2360,2014-05-08,911.4115,922.3048,919.5815,915.0426
2359,2014-05-07,911.4115,944.0915,915.0426,944.0915
2358,2014-05-06,930.148,945.9071,943.1838,935.0137
2357,2014-05-02,928.6593,945.9071,931.3826,941.3682
2356,2014-05-01,917.7659,953.1694,944.0915,932.2904
2355,2014-04-30,924.1204,955.8927,953.1694,937.7371
